Plate Date,DayNum,Plate ID,Column (Letter),Row (Number),Species,Notes (uncertain ID),,,,Species Codes,,,,,,,
28-Jun-12,58,A1,D,3,BV,,,,,,,,,,,,
28-Jun-12,58,A1,D,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,D,5,BV,,,,,,,,,,,,
28-Jun-12,58,A1,D,6,BV,,,,,,,,,,,,
28-Jun-12,58,A1,D,7,SS,,,,,,,,,,,,
28-Jun-12,58,A1,D,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,D,9,SS,,,,,,,,,,,,
28-Jun-12,58,A1,D,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,D,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,D,12,SS,,,,,,,,,,,,
28-Jun-12,58,A1,E,1,DO,,,,,,,,,,,,
28-Jun-12,58,A1,E,2,A,,,,,,,,,,,,
28-Jun-12,58,A1,E,3,BV,,,,,,,,,,,,
28-Jun-12,58,A1,E,4,A,,,,,,,,,,,,
28-Jun-12,58,A1,E,5,BV,,,,,,,,,,,,
28-Jun-12,58,A1,E,6,BV,,,,,,,,,,,,
28-Jun-12,58,A1,E,7,A,,,,,,,,,,,,
28-Jun-12,58,A1,E,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,E,9,A,,,,,,,,,,,,
28-Jun-12,58,A1,E,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,E,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,1,A,,,,,,,,,,,,
28-Jun-12,58,A1,F,2,A,,,,,,,,,,,,
28-Jun-12,58,A1,F,3,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,5,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,6,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,7,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,F,9,A,,,,,,,,,,,,
28-Jun-12,58,A1,F,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,F,12,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,1,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,2,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,3,SS,,,,,,,,,,,,
28-Jun-12,58,A1,G,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,5,A,,,,,,,,,,,,
28-Jun-12,58,A1,G,6,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,7,A,,,,,,,,,,,,
28-Jun-12,58,A1,G,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,G,9,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,G,11,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,1,BV,,,,,,,,,,,,
28-Jun-12,58,A1,H,2,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,3,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,H,5,BV,,,,,,,,,,,,
28-Jun-12,58,A1,H,6,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,7,DO,,,,,,,,,,,,
28-Jun-12,58,A1,H,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,9,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,10,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,11,A,,,,,,,,,,,,
28-Jun-12,58,A1,H,12,A,,,,,,,,,,,,
28-Jun-12,58,A1,I,1,BV,,,,,,,,,,,,
28-Jun-12,58,A1,I,2,WS,,,,,,,,,,,,
28-Jun-12,58,A1,I,3,BV,,,,,,,,,,,,
28-Jun-12,58,A1,I,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,I,5,BV,,,,,,,,,,,,
28-Jun-12,58,A1,I,6,A,,,,,,,,,,,,
28-Jun-12,58,A1,I,7,BV,,,,,,,,,,,,
28-Jun-12,58,A1,I,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,I,9,A,,,,,,,,,,,,
28-Jun-12,58,A1,I,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,I,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,J,1,WS,,,,,,,,,,,,
28-Jun-12,58,A1,J,2,SS,,,,,,,,,,,,
28-Jun-12,58,A1,J,3,A,,,,,,,,,,,,
28-Jun-12,58,A1,J,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,J,5,BV,,,,,,,,,,,,
28-Jun-12,58,A1,J,6,SS,,,,,,,,,,,,
28-Jun-12,58,A1,J,7,A,,,,,,,,,,,,
28-Jun-12,58,A1,J,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,J,9,A,,,,,,,,,,,,
28-Jun-12,58,A1,J,10,A,,,,,,,,,,,,
28-Jun-12,58,A1,J,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,J,12,A,,,,,,,,,,,,
28-Jun-12,58,A1,K,1,A,,,,,,,,,,,,
28-Jun-12,58,A1,K,2,A,,,,,,,,,,,,
28-Jun-12,58,A1,K,3,SS,,,,,,,,,,,,
28-Jun-12,58,A1,K,4,BV,,,,,,,,,,,,
28-Jun-12,58,A1,K,5,DO,,,,,,,,,,,,
28-Jun-12,58,A1,K,6,WS,,,,,,,,,,,,
28-Jun-12,58,A1,K,7,A,,,,,,,,,,,,
28-Jun-12,58,A1,K,8,BV,,,,,,,,,,,,
28-Jun-12,58,A1,K,9,BV,,,,,,,,,,,,
28-Jun-12,58,A1,K,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,K,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,1,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,2,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,3,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,4,A,,,,,,,,,,,,
28-Jun-12,58,A1,L,5,A,,,,,,,,,,,,
28-Jun-12,58,A1,L,6,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,7,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,L,9,A,,,,,,,,,,,,
28-Jun-12,58,A1,L,10,DO,,,,,,,,,,,,
28-Jun-12,58,A1,L,11,BV,,,,,,,,,,,,
28-Jun-12,58,A1,L,12,BV,,,,,,,,,,,,
28-Jun-12,58,A1,M,1,BV,,,,,,,,,,,,
28-Jun-12,58,A1,M,2,BV,,,,,,,,,,,,
28-Jun-12,58,A1,M,3,BV,,,,,,,,,,,,
28-Jun-12,58,A1,M,4,A,,,,,,,,,,,,
28-Jun-12,58,A1,M,5,A,,,,,,,,,,,,
28-Jun-12,58,A1,M,6,BV,,,,,,,,,,,,
28-Jun-12,58,A1,M,7,A,,,,,,,,,,,,
28-Jun-12,58,A1,M,8,A,,,,,,,,,,,,
28-Jun-12,58,A1,M,9,SS,,,,,,,,,,,,
28-Jun-12,58,A1,M,10,BV,,,,,,,,,,,,
28-Jun-12,58,A1,M,11,BV,,,,,,,,,,,,
28-Jun-12,58,A2,A,1,A,,,,,,,,,,,,
28-Jun-12,58,A2,A,2,A,,,,,,,,,,,,
28-Jun-12,58,A2,A,3,A,,,,,,,,,,,,
28-Jun-12,58,A2,A,4,A,,,,,,,,,,,,
28-Jun-12,58,A2,A,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,A,6,OS,,,,,,,,,,,,
28-Jun-12,58,A2,A,7,A,,,,,,,,,,,,
28-Jun-12,58,A2,A,8,BV,,,,,,,,,,,,
28-Jun-12,58,A2,A,9,SS,,,,,,,,,,,,
28-Jun-12,58,A2,A,10,BV,,,,,,,,,,,,
28-Jun-12,58,A2,A,11,BV,,,,,,,,,,,,
28-Jun-12,58,A2,B,1,SS,,,,,,,,,,,,
28-Jun-12,58,A2,B,2,A,,,,,,,,,,,,
28-Jun-12,58,A2,B,3,BV,,,,,,,,,,,,
28-Jun-12,58,A2,B,4,A,,,,,,,,,,,,
28-Jun-12,58,A2,B,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,B,6,BV,,,,,,,,,,,,
28-Jun-12,58,A2,B,7,BV,,,,,,,,,,,,
28-Jun-12,58,A2,B,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,B,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,B,10,A,,,,,,,,,,,,
28-Jun-12,58,A2,B,11,BV,,,,,,,,,,,,
28-Jun-12,58,A2,B,12,BS,,,,,,,,,,,,
28-Jun-12,58,A2,C,1,A,,,,,,,,,,,,
28-Jun-12,58,A2,C,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,C,3,BV,,,,,,,,,,,,
28-Jun-12,58,A2,C,4,A,,,,,,,,,,,,
28-Jun-12,58,A2,C,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,C,6,BV,,,,,,,,,,,,
28-Jun-12,58,A2,C,7,BS,,,,,,,,,,,,
28-Jun-12,58,A2,C,8,BV,,,,,,,,,,,,
28-Jun-12,58,A2,C,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,C,10,WS,,,,,,,,,,,,
28-Jun-12,58,A2,C,11,DO,,,,,,,,,,,,
28-Jun-12,58,A2,D,1,A,,,,,,,,,,,,
28-Jun-12,58,A2,D,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,D,3,BV,,,,,,,,,,,,
28-Jun-12,58,A2,D,4,BV,,,,,,,,,,,,
28-Jun-12,58,A2,D,5,OS,,,,,,,,,,,,
28-Jun-12,58,A2,D,6,BV,,,,,,,,,,,,
28-Jun-12,58,A2,D,7,BS,,,,,,,,,,,,
28-Jun-12,58,A2,D,8,BS,,,,,,,,,,,,
28-Jun-12,58,A2,D,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,D,10,A,,,,,,,,,,,,
28-Jun-12,58,A2,D,11,BV,,,,,,,,,,,,
28-Jun-12,58,A2,D,12,A,,,,,,,,,,,,
28-Jun-12,58,A2,E,1,A,,,,,,,,,,,,
28-Jun-12,58,A2,E,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,E,3,BV,,,,,,,,,,,,
28-Jun-12,58,A2,E,4,BV,,,,,,,,,,,,
28-Jun-12,58,A2,E,5,BV,,,,,,,,,,,,
28-Jun-12,58,A2,E,6,BV,,,,,,,,,,,,
28-Jun-12,58,A2,E,7,BV,,,,,,,,,,,,
28-Jun-12,58,A2,E,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,E,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,E,10,A,,,,,,,,,,,,
28-Jun-12,58,A2,E,11,A,,,,,,,,,,,,
28-Jun-12,58,A2,F,1,OS,,,,,,,,,,,,
28-Jun-12,58,A2,F,2,DO,,,,,,,,,,,,
28-Jun-12,58,A2,F,3,DO,,,,,,,,,,,,
28-Jun-12,58,A2,F,4,SS,,,,,,,,,,,,
28-Jun-12,58,A2,F,5,BV,,,,,,,,,,,,
28-Jun-12,58,A2,F,6,BV,,,,,,,,,,,,
28-Jun-12,58,A2,F,7,BV,,,,,,,,,,,,
28-Jun-12,58,A2,F,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,F,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,F,10,BV,,,,,,,,,,,,
28-Jun-12,58,A2,F,11,A,,,,,,,,,,,,
28-Jun-12,58,A2,F,12,A,,,,,,,,,,,,
28-Jun-12,58,A2,G,1,BV,,,,,,,,,,,,
28-Jun-12,58,A2,G,2,A,,,,,,,,,,,,
28-Jun-12,58,A2,G,3,A,,,,,,,,,,,,
28-Jun-12,58,A2,G,4,A,,,,,,,,,,,,
28-Jun-12,58,A2,G,5,OS,,,,,,,,,,,,
28-Jun-12,58,A2,G,6,OS,,,,,,,,,,,,
28-Jun-12,58,A2,G,7,BV,,,,,,,,,,,,
28-Jun-12,58,A2,G,8,OS,,,,,,,,,,,,
28-Jun-12,58,A2,G,9,BV,,,,,,,,,,,,
28-Jun-12,58,A2,G,10,BV,,,,,,,,,,,,
28-Jun-12,58,A2,G,11,A,,,,,,,,,,,,
28-Jun-12,58,A2,H,1,OS,,,,,,,,,,,,
28-Jun-12,58,A2,H,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,H,3,A,,,,,,,,,,,,
28-Jun-12,58,A2,H,4,BV,,,,,,,,,,,,
28-Jun-12,58,A2,H,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,H,6,A,,,,,,,,,,,,
28-Jun-12,58,A2,H,7,BV,,,,,,,,,,,,
28-Jun-12,58,A2,H,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,H,9,BV,,,,,,,,,,,,
28-Jun-12,58,A2,H,10,BV,,,,,,,,,,,,
28-Jun-12,58,A2,H,11,BV,,,,,,,,,,,,
28-Jun-12,58,A2,H,12,A,,,,,,,,,,,,
28-Jun-12,58,A2,I,1,A,,,,,,,,,,,,
28-Jun-12,58,A2,I,2,OS,,,,,,,,,,,,
28-Jun-12,58,A2,I,3,OS,,,,,,,,,,,,
28-Jun-12,58,A2,I,4,A,,,,,,,,,,,,
28-Jun-12,58,A2,I,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,I,6,A,,,,,,,,,,,,
28-Jun-12,58,A2,I,7,SS,,,,,,,,,,,,
28-Jun-12,58,A2,I,8,BV,,,,,,,,,,,,
28-Jun-12,58,A2,I,9,BV,,,,,,,,,,,,
28-Jun-12,58,A2,I,10,BV,,,,,,,,,,,,
28-Jun-12,58,A2,I,11,OS,,,,,,,,,,,,
28-Jun-12,58,A2,J,1,BV,,,,,,,,,,,,
28-Jun-12,58,A2,J,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,J,3,BV,,,,,,,,,,,,
28-Jun-12,58,A2,J,4,OS,,,,,,,,,,,,
28-Jun-12,58,A2,J,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,J,6,SS,,,,,,,,,,,,
28-Jun-12,58,A2,J,7,A,,,,,,,,,,,,
28-Jun-12,58,A2,J,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,J,9,BV,,,,,,,,,,,,
28-Jun-12,58,A2,J,10,BV,,,,,,,,,,,,
28-Jun-12,58,A2,J,11,A,,,,,,,,,,,,
28-Jun-12,58,A2,J,12,WS,,,,,,,,,,,,
28-Jun-12,58,A2,K,1,BV,,,,,,,,,,,,
28-Jun-12,58,A2,K,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,K,3,A,,,,,,,,,,,,
28-Jun-12,58,A2,K,4,DO,,,,,,,,,,,,
28-Jun-12,58,A2,K,5,A,,,,,,,,,,,,
28-Jun-12,58,A2,K,6,BV,,,,,,,,,,,,
28-Jun-12,58,A2,K,7,OS,,,,,,,,,,,,
28-Jun-12,58,A2,K,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,K,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,K,10,WS,,,,,,,,,,,,
28-Jun-12,58,A2,K,11,OS,,,,,,,,,,,,
28-Jun-12,58,A2,L,1,BV,,,,,,,,,,,,
28-Jun-12,58,A2,L,2,BV,,,,,,,,,,,,
28-Jun-12,58,A2,L,3,A,,,,,,,,,,,,
28-Jun-12,58,A2,L,4,DO,,,,,,,,,,,,
28-Jun-12,58,A2,L,5,BV,,,,,,,,,,,,
28-Jun-12,58,A2,L,6,SS,,,,,,,,,,,,
28-Jun-12,58,A2,L,7,BV,,,,,,,,,,,,
28-Jun-12,58,A2,L,8,SS,,,,,,,,,,,,
28-Jun-12,58,A2,L,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,L,10,OS,,,,,,,,,,,,
28-Jun-12,58,A2,L,11,A,,,,,,,,,,,,
28-Jun-12,58,A2,L,12,OS,,,,,,,,,,,,
28-Jun-12,58,A2,M,1,A,,,,,,,,,,,,
28-Jun-12,58,A2,M,2,A,,,,,,,,,,,,
28-Jun-12,58,A2,M,3,A,,,,,,,,,,,,
28-Jun-12,58,A2,M,4,BV,,,,,,,,,,,,
28-Jun-12,58,A2,M,5,OS,,,,,,,,,,,,
28-Jun-12,58,A2,M,6,OS,,,,,,,,,,,,
28-Jun-12,58,A2,M,7,OS,,,,,,,,,,,,
28-Jun-12,58,A2,M,8,A,,,,,,,,,,,,
28-Jun-12,58,A2,M,9,A,,,,,,,,,,,,
28-Jun-12,58,A2,M,10,A,,,,,,,,,,,,
28-Jun-12,58,A2,M,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,1,BS,,,,,,,,,,,,
28-Jun-12,58,A3,A,2,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,3,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,4,OS,,,,,,,,,,,,
28-Jun-12,58,A3,A,5,OS,,,,,,,,,,,,
28-Jun-12,58,A3,A,6,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,9,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,10,A,,,,,,,,,,,,
28-Jun-12,58,A3,A,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,1,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,2,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,3,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,4,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,B,6,BV,,,,,,,,,,,,
28-Jun-12,58,A3,B,7,BV,,,,,,,,,,,,
28-Jun-12,58,A3,B,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,9,A,,,,,,,,,,,,
28-Jun-12,58,A3,B,10,BV,,,,,,,,,,,,
28-Jun-12,58,A3,B,11,BV,,,,,,,,,,,,
28-Jun-12,58,A3,B,12,WS,,,,,,,,,,,,
28-Jun-12,58,A3,C,1,BV,,,,,,,,,,,,
28-Jun-12,58,A3,C,2,A,,,,,,,,,,,,
28-Jun-12,58,A3,C,3,BV,,,,,,,,,,,,
28-Jun-12,58,A3,C,4,A,,,,,,,,,,,,
28-Jun-12,58,A3,C,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,C,6,BV,,,,,,,,,,,,
28-Jun-12,58,A3,C,7,BV,,,,,,,,,,,,
28-Jun-12,58,A3,C,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,C,9,BV,,,,,,,,,,,,
28-Jun-12,58,A3,C,10,SS,,,,,,,,,,,,
28-Jun-12,58,A3,C,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,D,1,A,,,,,,,,,,,,
28-Jun-12,58,A3,D,2,BV,,,,,,,,,,,,
28-Jun-12,58,A3,D,3,BV,,,,,,,,,,,,
28-Jun-12,58,A3,D,4,A,,,,,,,,,,,,
28-Jun-12,58,A3,D,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,D,6,BV,,,,,,,,,,,,
28-Jun-12,58,A3,D,7,DO,,,,,,,,,,,,
28-Jun-12,58,A3,D,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,D,9,BV,,,,,,,,,,,,
28-Jun-12,58,A3,D,10,BV,,,,,,,,,,,,
28-Jun-12,58,A3,D,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,D,12,A,,,,,,,,,,,,
28-Jun-12,58,A3,E,1,BV,,,,,,,,,,,,
28-Jun-12,58,A3,E,2,BV,,,,,,,,,,,,
28-Jun-12,58,A3,E,3,A,,,,,,,,,,,,
28-Jun-12,58,A3,E,4,SS,,,,,,,,,,,,
28-Jun-12,58,A3,E,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,E,6,BV,,,,,,,,,,,,
28-Jun-12,58,A3,E,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,E,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,E,9,BV,,,,,,,,,,,,
28-Jun-12,58,A3,E,10,BV,,,,,,,,,,,,
28-Jun-12,58,A3,E,11,WS,,,,,,,,,,,,
28-Jun-12,58,A3,F,1,BV,,,,,,,,,,,,
28-Jun-12,58,A3,F,2,BV,,,,,,,,,,,,
28-Jun-12,58,A3,F,3,DO,,,,,,,,,,,,
28-Jun-12,58,A3,F,4,A,,,,,,,,,,,,
28-Jun-12,58,A3,F,5,A,,,,,,,,,,,,
28-Jun-12,58,A3,F,6,A,,,,,,,,,,,,
28-Jun-12,58,A3,F,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,F,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,F,9,A,,,,,,,,,,,,
28-Jun-12,58,A3,F,10,BV,,,,,,,,,,,,
28-Jun-12,58,A3,F,11,BV,,,,,,,,,,,,
28-Jun-12,58,A3,F,12,WS,,,,,,,,,,,,
28-Jun-12,58,A3,G,1,OS,,,,,,,,,,,,
28-Jun-12,58,A3,G,2,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,3,OS,,,,,,,,,,,,
28-Jun-12,58,A3,G,4,BV,,,,,,,,,,,,
28-Jun-12,58,A3,G,5,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,6,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,9,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,10,A,,,,,,,,,,,,
28-Jun-12,58,A3,G,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,1,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,2,BV,,,,,,,,,,,,
28-Jun-12,58,A3,H,3,OS,,,,,,,,,,,,
28-Jun-12,58,A3,H,4,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,5,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,6,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,9,BV,,,,,,,,,,,,
28-Jun-12,58,A3,H,10,A,,,,,,,,,,,,
28-Jun-12,58,A3,H,11,WS,,,,,,,,,,,,
28-Jun-12,58,A3,H,12,OS,,,,,,,,,,,,
28-Jun-12,58,A3,I,1,A,,,,,,,,,,,,
28-Jun-12,58,A3,I,2,BV,,,,,,,,,,,,
28-Jun-12,58,A3,I,3,BV,,,,,,,,,,,,
28-Jun-12,58,A3,I,4,BV,,,,,,,,,,,,
28-Jun-12,58,A3,I,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,I,6,BV,,,,,,,,,,,,
28-Jun-12,58,A3,I,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,I,8,SS,,,,,,,,,,,,
28-Jun-12,58,A3,I,9,SS,,,,,,,,,,,,
28-Jun-12,58,A3,I,10,OS,,,,,,,,,,,,
28-Jun-12,58,A3,I,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,J,1,OS,,,,,,,,,,,,
28-Jun-12,58,A3,J,2,OS,,,,,,,,,,,,
28-Jun-12,58,A3,J,3,BV,,,,,,,,,,,,
28-Jun-12,58,A3,J,4,OS,,,,,,,,,,,,
28-Jun-12,58,A3,J,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,J,6,A,,,,,,,,,,,,
28-Jun-12,58,A3,J,7,A,,,,,,,,,,,,
28-Jun-12,58,A3,J,8,SS,,,,,,,,,,,,
28-Jun-12,58,A3,J,9,OS,,,,,,,,,,,,
28-Jun-12,58,A3,J,10,OS,,,,,,,,,,,,
28-Jun-12,58,A3,J,11,A,,,,,,,,,,,,
28-Jun-12,58,A3,J,12,A,,,,,,,,,,,,
28-Jun-12,58,A3,K,1,OS,,,,,,,,,,,,
28-Jun-12,58,A3,K,2,SS,,,,,,,,,,,,
28-Jun-12,58,A3,K,3,BV,,,,,,,,,,,,
28-Jun-12,58,A3,K,4,BV,,,,,,,,,,,,
28-Jun-12,58,A3,K,5,A,,,,,,,,,,,,
28-Jun-12,58,A3,K,6,A,,,,,,,,,,,,
28-Jun-12,58,A3,K,7,WS,,,,,,,,,,,,
28-Jun-12,58,A3,K,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,K,9,BV,,,,,,,,,,,,
28-Jun-12,58,A3,K,10,A,,,,,,,,,,,,
28-Jun-12,58,A3,K,11,OS,,,,,,,,,,,,
28-Jun-12,58,A3,L,1,OS,,,,,,,,,,,,
28-Jun-12,58,A3,L,2,BV,,,,,,,,,,,,
28-Jun-12,58,A3,L,3,SS,,,,,,,,,,,,
28-Jun-12,58,A3,L,4,BV,,,,,,,,,,,,
28-Jun-12,58,A3,L,5,A,,,,,,,,,,,,
28-Jun-12,58,A3,L,6,OS,,,,,,,,,,,,
28-Jun-12,58,A3,L,7,OS,,,,,,,,,,,,
28-Jun-12,58,A3,L,8,A,,,,,,,,,,,,
28-Jun-12,58,A3,L,9,BV,,,,,,,,,,,,
28-Jun-12,58,A3,L,10,BV,,,,,,,,,,,,
28-Jun-12,58,A3,L,11,BV,,,,,,,,,,,,
28-Jun-12,58,A3,L,12,BV,,,,,,,,,,,,
28-Jun-12,58,A3,M,1,OS,,,,,,,,,,,,
28-Jun-12,58,A3,M,2,OS,,,,,,,,,,,,
28-Jun-12,58,A3,M,3,OS,,,,,,,,,,,,
28-Jun-12,58,A3,M,4,SS,,,,,,,,,,,,
28-Jun-12,58,A3,M,5,BV,,,,,,,,,,,,
28-Jun-12,58,A3,M,6,SS,,,,,,,,,,,,
28-Jun-12,58,A3,M,7,SS,,,,,,,,,,,,
28-Jun-12,58,A3,M,8,OS,,,,,,,,,,,,
28-Jun-12,58,A3,M,9,OS,,,,,,,,,,,,
28-Jun-12,58,A3,M,10,BV,,,,,,,,,,,,
28-Jun-12,58,A3,M,11,DO,,,,,,,,,,,,
28-Jun-12,58,A4,A,1,BV,,,,,,,,,,,,
28-Jun-12,58,A4,A,2,WS,,,,,,,,,,,,
28-Jun-12,58,A4,A,3,A,,,,,,,,,,,,
28-Jun-12,58,A4,A,4,BV,,,,,,,,,,,,
28-Jun-12,58,A4,A,5,BV,,,,,,,,,,,,
28-Jun-12,58,A4,A,6,OS,,,,,,,,,,,,
28-Jun-12,58,A4,A,7,BV,,,,,,,,,,,,
28-Jun-12,58,A4,A,8,BV,,,,,,,,,,,,
28-Jun-12,58,A4,A,9,SS,,,,,,,,,,,,
28-Jun-12,58,A4,A,10,A,,,,,,,,,,,,
28-Jun-12,58,A4,A,11,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,1,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,2,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,3,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,4,OS,,,,,,,,,,,,
28-Jun-12,58,A4,B,5,OS,,,,,,,,,,,,
28-Jun-12,58,A4,B,6,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,7,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,8,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,9,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,10,BV,,,,,,,,,,,,
28-Jun-12,58,A4,B,11,A,,,,,,,,,,,,
28-Jun-12,58,A4,B,12,A,,,,,,,,,,,,
28-Jun-12,58,A4,C,1,OS,,,,,,,,,,,,
28-Jun-12,58,A4,C,2,SS,,,,,,,,,,,,
28-Jun-12,58,A4,C,3,OS,,,,,,,,,,,,
28-Jun-12,58,A4,C,4,OS,,,,,,,,,,,,
28-Jun-12,58,A4,C,5,BV,,,,,,,,,,,,
28-Jun-12,58,A4,C,6,BV,,,,,,,,,,,,
